timestamp,deplacement,ensoleillement,temperature,modele_environnement,deplacement_decorrele
2020-03-21 15:43:49,-0.7,359.5137858611112,8.21605403888889,-0.4805453815529712,-0.21945461844702874
2020-03-21 16:02:31,-0.7,349.4930480277778,8.404818072222223,-0.46463093489447305,-0.2353690651055269
2020-03-21 16:39:29,0.2,322.20226966666667,8.672517103055556,-0.37756333275983245,0.5775633327598324
2020-03-21 16:57:28,-1.0,298.37830933333333,8.65407189777778,-0.2568097915179415,-0.7431902084820585
2020-03-21 17:15:59,0.3,273.8477996666667,8.63507966138889,-0.13247505164793072,0.4324750516479307
2020-03-21 17:34:30,-0.4,246.9101425,8.61040925,0.004737446860565875,-0.4047374468605659
2020-03-21 17:53:02,-0.3,212.44367161111109,8.56801425,0.18222138661732235,-0.48222138661732233
2020-03-21 18:11:30,0.6,178.10118083333333,8.525771749999999,0.3590668949361051,0.24093310506389487
2020-03-21 18:29:57,-0.3,143.78968508333332,8.483567375,0.535752795395394,-0.835752795395394
2020-03-21 18:48:23,0.0,121.83905454166666,8.442123896388887,0.6513500761639941,-0.6513500761639941
2020-03-21 19:06:48,1.0,99.941776,8.400719853333333,0.7666772703571778,0.2333227296428222
2020-03-21 19:24:45,0.5,78.599360625,8.360364962499998,0.8790821465074576,-0.37908214650745764
2020-03-21 19:42:46,1.0,64.23976714444444,8.316663419444444,0.9576474318788903,0.04235256812110966
2020-03-21 20:00:42,0.0,52.83728156666668,8.271855491666667,1.021827049568585,-1.021827049568585
2020-03-21 20:19:11,1.3,41.08509150555556,8.225673343055554,1.0879750012580571,0.21202499874194292
2020-03-21 20:37:16,0.8,31.223761611111115,8.175056008888888,1.1455858944383635,-0.3455858944383634
2020-03-21 21:13:21,1.4,16.407373624999998,8.05791267,1.239437276506092,0.160562723493908
2020-03-21 21:31:26,1.1,9.341988522222222,8.004124835555556,1.2838235397578006,-0.18382353975780052
2020-03-21 21:49:30,1.6,6.4601685,8.0074756,1.2974396443372582,0.30256035566274186
2020-03-21 22:07:44,1.5,3.5517634222222227,8.010857275555555,1.3111813587375594,0.18881864126244063
2020-03-21 22:25:46,1.9,0.6752604111111111,8.014201857777778,1.3247723413528478,0.5752276586471521
2020-03-21 22:43:49,1.7,0.0,8.041239127222221,1.3233039202208123,0.3766960797791876
2020-03-21 23:01:50,1.6,0.0,8.075471394444445,1.317228790741241,0.2827712092587591
2020-03-21 23:20:03,1.7,0.0,8.110083668333333,1.3110862222665223,0.3889137777334777
2020-03-21 23:38:09,0.8,0.0,8.123260365,1.308747781232413,-0.508747781232413
2020-03-21 23:56:09,1.8,0.0,8.110608165,1.31099314093069,0.48900685906930996
2020-03-22 00:14:13,1.5,0.0,8.097909105,1.313246816775998,0.18675318322400192
2020-03-22 00:32:17,1.6,0.0,8.078445099166666,1.316701053530491,0.28329894646950904
2020-03-22 00:50:24,2.1,0.0,8.01203574,1.328486584794717,0.7715134152052832
2020-03-22 01:08:35,1.9,0.0,7.945382004166666,1.3403154850792345,0.5596845149207654
2020-03-22 01:26:41,1.5,0.0,7.879033739166666,1.3520901740883875,0.1479098259116125
2020-03-22 01:44:40,1.7,0.0,7.8471439555555556,1.357749587858891,0.34225041214110896
